user_id,signup_date,country,device_type,acq_channel,age,member_level,kyc_passed,device_risk_score,ip_risk_score,num_cards_linked,chargeback_history,failed_login_7d,tx_count_7d,tx_amount_7d,burstiness,hours_to_first_tx,activated,days_to_activation,is_fraud,risk_bucket
8542,2025-12-31,MX,Web,Affiliate,36,0,1,19.4,69.7,0,0,0,7,22.41,74.5,16.61,0,3.17,0,Medium
8543,2025-06-22,GB,Android,Ads,28,0,1,34.5,42.9,2,0,0,0,42.83,38.8,22.78,1,2.89,0,Low
8544,2025-06-24,IN,iOS,Ads,35,1,1,66.1,12.3,0,0,1,3,124.53,86.5,4.16,1,6.04,0,Medium
8545,2025-02-16,US,Android,Organic,31,0,1,47.4,42.7,1,1,1,2,91.79,23.6,8.29,1,8.03,0,Low
8546,2025-10-22,GB,Android,Ads,18,1,1,22.7,35.9,0,0,1,1,77.33,58.0,12.0,1,13.75,0,Low
8547,2025-09-14,SG,iOS,Ads,25,0,1,71.1,40.9,1,0,5,4,86.08,8.9,5.48,1,17.79,0,Low
8548,2025-11-11,US,Android,Referral,18,1,0,43.9,51.4,3,0,1,3,35.39,61.4,4.81,1,2.46,0,Low
8549,2025-02-03,US,Android,Organic,33,0,0,59.3,55.4,1,0,0,4,53.82,80.7,15.81,0,6.0,0,Medium
8550,2025-03-19,US,Android,Organic,35,0,0,39.1,19.7,1,3,1,4,87.24,24.9,6.45,1,12.44,0,Low
8551,2025-11-17,CN,Android,Organic,25,0,1,10.2,41.8,2,1,1,2,45.82,29.9,1.7,1,27.77,0,Low
8552,2025-01-16,US,Android,Organic,30,2,0,13.1,37.5,4,2,0,7,97.46,19.7,11.18,1,9.5,0,Low
8553,2025-07-05,HK,Web,Organic,22,0,1,29.7,45.7,0,0,1,3,124.73,28.8,52.46,1,12.95,0,Low
8554,2025-05-28,FR,Android,Ads,42,0,1,50.3,49.8,0,0,3,6,60.05,53.7,15.33,1,2.89,1,Low
8555,2025-12-09,GB,iOS,Referral,19,0,1,52.6,40.1,3,0,1,6,155.82,21.3,24.13,1,7.44,0,Low
8556,2025-11-09,CA,Android,Organic,28,0,1,78.4,17.1,1,0,2,0,115.76,61.6,5.48,1,14.98,0,Low
8557,2025-11-24,US,Android,Referral,19,0,1,44.5,39.6,0,0,1,3,86.6,55.2,4.06,1,21.36,0,Low
8558,2025-04-16,BR,Android,Ads,33,0,0,43.1,64.8,0,0,0,3,147.28,33.2,18.24,0,3.84,0,Low
8559,2025-08-03,US,Web,Organic,40,0,1,27.4,19.2,1,0,0,2,45.94,4.3,8.8,1,4.04,0,Low
8560,2025-09-13,CN,Android,Organic,18,0,1,61.4,68.7,0,1,0,3,104.76,44.7,5.88,1,18.05,0,Medium
8561,2025-12-20,SG,Web,Referral,37,1,0,71.0,7.7,1,0,0,5,149.18,59.6,17.05,0,3.83,0,Low
8562,2025-01-03,IN,iOS,Affiliate,46,1,1,33.6,45.4,1,0,0,9,43.47,17.9,10.56,1,5.89,0,Low
8563,2025-12-23,MX,iOS,Organic,32,3,1,42.7,29.1,0,0,2,7,159.84,60.2,13.68,1,4.46,0,Low
8564,2025-05-10,FR,iOS,Ads,25,0,1,51.2,41.0,0,0,2,5,132.88,5.8,2.88,1,7.13,0,Low
8565,2025-02-16,AU,Android,Organic,31,0,1,30.4,56.0,2,0,0,5,68.91,55.5,20.35,1,6.66,0,Low
8566,2025-08-13,SG,iOS,Ads,26,3,1,12.9,60.1,2,0,0,5,21.02,44.3,13.33,0,1.39,0,Low
8567,2025-10-13,CA,iOS,Organic,49,0,0,47.5,67.0,2,0,0,4,192.37,44.9,16.02,0,4.04,0,Medium
8568,2025-02-17,US,Web,Organic,39,0,1,55.2,10.3,0,0,1,2,108.82,53.2,2.01,1,4.7,0,Low
8569,2025-01-15,US,iOS,Organic,39,0,1,28.1,23.8,1,0,3,4,44.86,60.7,7.27,1,5.3,0,Low
8570,2025-11-24,MX,iOS,Ads,50,1,1,44.6,29.8,2,0,1,3,62.77,7.8,4.12,1,5.22,0,Low
8571,2025-12-07,MX,Android,Organic,43,2,0,82.1,26.2,1,0,0,2,56.64,69.1,8.45,1,5.02,0,Medium
8572,2025-02-27,CN,iOS,Ads,30,0,1,64.8,49.8,3,0,1,11,11.22,55.5,8.45,0,2.89,0,Medium
8573,2025-11-26,US,iOS,Affiliate,31,0,1,54.0,57.2,1,0,1,5,35.08,45.5,17.97,1,11.48,0,Medium
8574,2025-11-29,US,iOS,Ads,52,1,1,35.3,4.1,2,0,0,3,32.21,80.9,25.18,1,13.82,0,Low
8575,2025-12-31,SG,iOS,Referral,24,0,1,56.3,19.4,0,0,0,2,64.94,16.6,25.71,1,10.77,0,Low
8576,2025-03-20,US,Android,Affiliate,29,1,1,15.4,37.9,0,0,0,3,54.99,67.3,26.31,1,2.85,0,Low
8577,2025-07-31,CA,Android,Organic,22,0,1,43.1,41.0,0,0,1,2,15.3,34.9,2.45,1,3.3,0,Low
8578,2025-12-29,US,Android,Organic,18,0,1,35.5,72.8,0,0,0,3,45.9,53.8,8.79,1,3.39,0,Low
8579,2025-11-26,US,Android,Ads,23,1,1,58.4,16.5,2,0,2,5,81.62,22.4,5.84,1,10.24,0,Low
8580,2025-08-09,US,Android,Ads,23,2,1,5.7,30.3,0,0,1,3,95.27,13.8,12.38,1,3.87,0,Low
8581,2025-03-13,DE,Web,Referral,25,1,1,90.1,67.2,1,0,2,4,28.37,6.0,4.11,0,12.05,0,Medium
8582,2025-01-31,CN,Android,Organic,37,0,1,37.0,30.8,3,1,2,5,92.13,54.2,5.3,1,1.59,0,Low
8583,2025-04-05,SG,iOS,Organic,31,1,0,74.0,55.6,0,1,1,6,98.7,50.7,12.66,1,5.79,0,Medium
8584,2025-01-24,CA,iOS,Affiliate,40,1,1,58.0,31.7,0,0,2,3,115.67,18.7,41.87,1,2.88,0,Low
8585,2025-03-13,FR,iOS,Affiliate,32,0,1,50.8,35.8,1,0,0,2,73.35,67.6,33.74,1,2.06,0,Low
8586,2025-01-28,CN,Android,Organic,33,0,0,49.2,52.4,1,1,3,5,52.85,43.4,15.99,0,5.45,0,Medium
8587,2025-10-06,DE,Android,Organic,28,1,1,46.3,35.6,2,0,1,4,114.3,12.1,11.0,1,4.68,0,Low
8588,2025-08-04,CN,iOS,Affiliate,49,2,1,36.2,26.2,1,0,1,5,56.41,60.8,2.79,1,10.57,0,Low
8589,2025-07-09,CA,iOS,Organic,27,0,1,52.6,55.1,1,0,1,5,131.31,29.6,33.38,1,1.07,0,Low
8590,2025-10-23,HK,Web,Affiliate,39,2,1,41.3,23.0,1,0,0,5,167.48,59.5,58.84,1,4.98,0,Low
8591,2025-05-30,IN,Android,Referral,20,1,0,54.8,56.1,0,1,1,3,201.49,44.3,2.3,0,13.43,0,Medium
8592,2025-05-28,MX,iOS,Organic,29,0,1,52.4,34.0,1,0,2,5,26.54,73.1,7.3,0,5.32,0,Low
8593,2025-03-17,DE,Web,Organic,49,3,1,37.8,22.7,2,0,0,2,56.54,68.1,20.07,1,17.82,0,Low
8594,2025-06-12,IN,Android,Referral,37,0,1,35.9,57.9,1,1,2,7,79.77,60.5,26.49,1,2.93,0,Low
8595,2025-03-05,US,Android,Organic,18,2,0,49.8,32.2,2,0,1,6,46.54,64.2,2.53,1,1.27,0,Low
8596,2025-08-04,CA,Android,Organic,22,0,1,52.6,37.1,2,0,1,5,181.96,39.1,1.88,0,10.95,0,Low
8597,2025-12-31,US,Android,Organic,45,0,1,36.1,1.3,1,0,0,4,361.05,75.4,14.98,1,13.79,0,Low
8598,2025-07-14,US,iOS,Ads,32,1,0,26.8,17.5,1,0,1,5,139.17,31.3,8.58,1,3.27,0,Low
8599,2025-04-20,SG,Web,Organic,29,2,0,49.6,64.1,2,0,0,1,38.02,76.9,50.2,1,2.19,0,Low
8600,2025-09-09,DE,Android,Ads,24,2,1,51.4,44.8,0,2,2,1,44.28,53.6,4.59,0,9.54,0,Low
8601,2025-10-27,AU,Android,Organic,28,0,1,47.1,63.9,2,0,1,0,99.57,69.8,3.48,0,33.94,0,Medium
8602,2025-06-22,BR,Android,Organic,44,1,1,43.3,39.1,1,0,2,2,36.88,63.9,20.96,0,10.34,0,Low
8603,2025-04-02,GB,Web,Organic,25,1,1,59.3,42.6,3,0,0,7,37.59,1.0,20.47,0,8.55,0,Low
8604,2025-09-18,IN,iOS,Ads,26,0,1,27.5,74.3,2,0,1,3,58.08,33.2,5.58,0,16.52,0,Low
8605,2025-03-10,IN,iOS,Affiliate,36,0,0,29.9,49.6,0,0,1,5,219.33,47.9,4.2,1,13.68,0,Medium
8606,2025-12-31,BR,Android,Ads,22,1,0,34.7,74.0,1,0,0,7,127.41,50.0,8.9,1,11.77,0,Medium
8607,2025-04-27,US,iOS,Affiliate,23,0,1,42.9,31.9,1,0,1,3,43.39,16.8,7.54,1,3.01,0,Low
8608,2025-05-08,GB,Android,Organic,31,0,1,33.6,36.1,2,0,3,4,41.01,59.9,16.67,1,14.98,0,Low
8609,2025-09-23,DE,Android,Organic,31,2,1,33.9,25.7,0,0,1,2,147.92,73.0,56.3,1,2.51,0,Low
8610,2025-01-05,MX,iOS,Organic,24,0,1,61.3,52.2,1,0,0,1,12.5,22.2,5.84,0,16.46,0,Low
8611,2025-03-16,US,iOS,Affiliate,35,2,0,43.5,23.1,1,0,2,6,103.14,13.3,5.81,1,4.44,0,Low
8612,2025-02-15,CN,Android,Ads,33,0,0,59.4,74.9,1,0,0,4,140.52,32.9,6.65,1,3.52,0,Medium
8613,2025-05-23,CN,iOS,Affiliate,18,2,1,45.1,8.6,0,0,0,6,81.19,23.1,9.61,0,2.96,0,Low
8614,2025-07-22,CN,iOS,Organic,38,0,1,32.2,41.1,2,0,0,5,98.85,26.2,4.92,1,2.48,0,Low
8615,2025-03-07,FR,Android,Referral,26,0,0,64.9,29.5,3,0,2,6,66.75,84.2,3.72,1,9.7,0,Medium
8616,2025-05-06,US,iOS,Affiliate,38,0,1,37.7,46.4,1,0,2,1,38.6,13.8,4.92,0,4.5,0,Low
8617,2025-10-09,CN,Android,Referral,50,0,1,51.1,26.0,0,0,3,4,80.16,49.6,8.91,1,1.83,0,Low
8618,2025-12-10,AU,Web,Organic,30,0,1,58.2,45.7,1,0,2,4,110.63,77.3,40.96,1,1.61,0,Low
8619,2025-01-06,CN,Android,Organic,25,1,1,41.6,49.3,2,0,1,7,354.89,96.9,16.5,1,6.23,0,Medium
8620,2025-08-18,US,Android,Ads,43,0,1,40.4,52.2,0,0,1,6,35.08,8.8,5.62,1,0.49,0,Low
8621,2025-01-10,GB,Android,Organic,23,1,1,30.9,76.6,1,0,2,4,106.3,27.2,35.83,1,4.57,0,Low
8622,2025-07-09,SG,Web,Ads,48,0,1,46.9,40.3,1,1,2,1,94.46,74.1,11.25,0,5.66,0,Medium
8623,2025-11-18,MX,Web,Organic,27,0,1,31.2,35.7,2,0,3,4,23.71,51.0,11.41,1,20.2,0,Low
8624,2025-10-19,DE,Android,Ads,25,1,1,40.0,37.5,0,0,1,3,97.34,68.8,1.33,0,1.78,0,Low
8625,2025-03-26,MX,iOS,Organic,52,0,1,38.5,12.3,1,0,2,1,42.08,46.4,19.74,1,1.44,0,Low
8626,2025-04-05,US,iOS,Organic,34,0,1,34.7,60.6,2,0,4,4,134.27,5.3,5.72,0,7.51,0,Low
8627,2025-10-13,DE,iOS,Organic,46,1,1,49.7,21.8,1,0,0,1,207.82,88.3,21.6,1,1.23,0,Low
8628,2025-10-27,GB,iOS,Referral,31,0,1,65.5,62.5,1,0,0,1,46.47,38.1,13.15,1,4.84,0,Low
8629,2025-04-13,AU,iOS,Organic,30,0,1,58.9,23.7,0,0,0,5,156.06,24.8,8.78,1,5.2,0,Low
8630,2025-01-02,HK,Web,Ads,18,2,1,10.0,8.1,0,0,1,3,99.92,62.0,12.85,1,15.25,0,Low
8631,2025-06-12,US,iOS,Organic,40,0,1,45.7,0.0,3,0,3,3,13.5,32.7,16.35,0,7.52,0,Low
8632,2025-08-15,US,iOS,Organic,34,0,1,84.9,59.0,1,0,1,3,49.47,20.2,6.23,1,5.55,0,Medium
8633,2025-06-11,BR,Web,Organic,30,0,1,46.6,67.2,1,0,3,8,77.52,34.9,1.59,1,2.97,0,Medium
8634,2025-12-08,FR,Web,Organic,36,0,1,39.0,48.9,2,0,0,0,105.92,6.0,2.31,0,6.69,0,Low
8635,2025-10-24,US,iOS,Ads,31,2,1,67.9,20.8,0,0,1,4,96.64,87.3,7.82,1,5.5,0,Low
8636,2025-10-15,CA,iOS,Organic,23,0,1,44.5,17.9,3,0,0,2,84.21,26.5,8.0,0,8.85,0,Low
8637,2025-01-08,DE,Android,Ads,34,2,1,66.0,32.3,0,0,2,4,44.53,11.3,16.15,1,5.46,0,Low
8638,2025-11-08,GB,Web,Affiliate,29,0,1,41.9,59.7,1,0,2,1,50.64,72.8,4.28,1,19.52,0,Medium
8639,2025-10-03,CN,Android,Ads,38,0,1,52.4,35.9,2,0,4,9,54.83,31.8,1.84,1,2.64,0,Low
8640,2025-05-25,IN,Android,Organic,28,0,0,33.5,12.0,2,0,2,2,659.56,15.8,12.2,1,7.06,0,Low
8641,2025-08-04,CA,Android,Organic,27,0,1,62.9,23.7,1,1,1,4,51.72,15.0,8.6,0,2.72,0,Low
8642,2025-10-28,AU,Android,Organic,26,0,1,44.0,45.4,0,0,1,5,76.69,33.0,24.56,1,12.85,0,Low
8643,2025-11-27,CA,iOS,Organic,23,0,1,47.3,65.7,1,0,2,4,133.13,11.9,13.79,1,2.38,0,Low
8644,2025-07-21,AU,Android,Affiliate,26,0,1,61.8,54.2,1,2,2,6,37.92,27.0,16.62,1,4.93,0,Medium
8645,2025-01-16,US,Android,Organic,35,0,1,53.2,24.6,0,2,2,5,76.12,37.6,2.28,1,3.88,0,Low
8646,2025-08-14,IN,Android,Organic,24,0,1,41.9,40.9,0,0,1,5,32.99,21.7,11.89,1,3.65,0,Low
8647,2025-09-06,CN,iOS,Affiliate,20,1,1,20.0,61.9,4,0,0,6,247.61,64.3,14.44,1,5.78,0,Low
8648,2025-01-22,BR,Android,Organic,38,1,1,43.0,40.5,0,0,1,4,71.84,20.4,5.59,1,2.87,0,Low
8649,2025-10-26,IN,Android,Organic,30,0,1,38.5,9.4,0,0,1,4,73.0,4.6,11.26,1,7.54,0,Low
8650,2025-03-15,CA,iOS,Referral,38,1,0,45.3,27.9,1,0,0,7,67.73,33.1,8.5,1,5.05,0,Low
8651,2025-11-22,GB,Android,Organic,29,0,1,41.2,0.0,0,0,0,4,44.66,48.8,25.12,0,6.85,0,Low
8652,2025-07-21,US,iOS,Affiliate,26,0,0,67.5,47.7,0,0,3,5,77.21,29.6,5.35,1,8.97,0,Medium
8653,2025-04-28,HK,Web,Organic,18,1,0,54.6,67.9,0,0,1,6,43.79,25.8,6.03,1,3.58,0,Medium
8654,2025-01-22,GB,iOS,Referral,21,0,1,38.7,71.2,3,0,2,4,51.89,34.5,24.14,0,4.66,0,Low
8655,2025-01-07,US,Android,Affiliate,23,0,1,57.5,40.4,1,0,2,6,67.02,56.9,4.32,1,9.1,0,Medium
8656,2025-09-28,US,Android,Organic,34,0,1,70.9,23.9,1,0,1,5,47.14,58.0,4.53,0,5.51,0,Low
8657,2025-05-18,MX,Web,Referral,30,0,1,33.5,37.3,1,1,2,5,234.31,69.2,5.75,1,3.69,0,Low
8658,2025-11-03,CN,Web,Organic,22,0,0,40.9,44.6,2,0,3,3,25.08,16.3,12.22,1,12.17,0,Low
8659,2025-03-26,CN,Web,Affiliate,18,1,0,32.8,66.6,0,0,0,3,34.33,41.5,26.71,1,5.09,0,Medium
8660,2025-12-02,US,Android,Ads,35,0,1,51.6,49.0,3,0,0,3,61.8,42.0,19.98,1,11.25,0,Low
8661,2025-12-10,CA,Android,Organic,39,0,0,82.5,8.2,0,0,0,4,72.29,43.9,7.31,0,6.51,0,Low
8662,2025-02-07,SG,iOS,Ads,40,0,0,66.3,57.8,2,1,1,6,63.28,21.7,22.77,1,5.92,0,Medium
8663,2025-08-25,FR,iOS,Organic,22,2,1,39.3,3.5,0,0,3,2,47.59,34.8,8.14,1,3.7,0,Low
8664,2025-12-09,SG,Android,Ads,40,1,1,56.5,45.6,0,2,1,4,47.52,47.5,4.38,1,3.16,0,Low
8665,2025-04-28,US,Android,Ads,36,0,0,67.2,75.3,2,0,1,4,71.35,54.5,39.86,0,5.03,0,Medium
8666,2025-01-25,SG,Android,Organic,36,0,1,15.7,9.2,2,1,0,3,61.45,6.3,5.01,1,15.1,0,Low
8667,2025-11-16,US,iOS,Affiliate,26,0,0,27.0,39.3,0,0,3,3,222.66,25.3,11.49,1,6.09,0,Low
8668,2025-06-23,FR,Android,Referral,30,2,0,61.8,40.4,0,0,2,4,44.32,29.0,12.63,0,5.28,0,Low
8669,2025-01-10,US,iOS,Ads,47,3,1,18.5,41.9,2,0,0,4,43.03,60.1,17.29,1,4.99,0,Low
8670,2025-11-03,US,iOS,Ads,46,0,1,46.3,58.2,2,0,0,6,235.74,47.3,4.42,1,23.01,0,Low
8671,2025-09-05,HK,Android,Organic,31,0,1,58.1,28.3,1,0,0,4,51.47,65.4,7.07,1,6.63,0,Low
8672,2025-01-26,US,Android,Referral,33,0,0,50.8,55.3,2,0,2,3,51.19,32.6,84.63,0,2.42,0,Low
8673,2025-04-05,GB,Web,Affiliate,18,0,1,43.3,36.5,3,0,0,5,67.25,43.9,4.93,1,7.75,0,Low
8674,2025-01-07,HK,Android,Referral,42,0,1,69.8,44.4,1,0,0,4,187.53,15.5,27.27,0,7.12,0,Low
8675,2025-12-15,IN,Android,Ads,38,1,1,60.0,13.8,0,0,1,3,99.34,55.1,37.74,1,11.01,0,Low
8676,2025-01-10,US,iOS,Organic,34,0,1,84.7,63.3,0,0,1,4,93.28,69.7,10.44,1,7.47,0,High
8677,2025-10-18,GB,iOS,Organic,26,0,0,24.8,45.1,1,1,3,3,44.6,16.5,9.97,0,3.58,0,Low
8678,2025-07-06,AU,Android,Organic,32,1,1,35.5,53.7,0,0,0,7,38.49,36.7,1.1,0,1.98,0,Low
8679,2025-08-01,US,iOS,Organic,44,0,1,43.8,64.4,1,0,3,2,27.05,19.9,15.36,1,35.03,0,Low
8680,2025-10-24,CA,Android,Ads,34,1,1,68.4,36.2,1,1,1,5,30.34,65.4,9.01,1,12.03,0,Medium
8681,2025-11-23,BR,Web,Organic,55,0,0,58.4,36.9,0,0,0,8,245.44,26.4,18.37,0,5.54,0,Low
8682,2025-02-16,FR,iOS,Ads,38,0,1,37.7,6.2,1,1,1,3,65.3,20.7,2.93,0,8.21,0,Low
8683,2025-01-07,IN,Android,Ads,23,0,0,27.4,45.4,1,0,0,3,61.16,79.8,12.81,1,6.95,0,Medium
8684,2025-02-15,AU,Android,Organic,27,2,0,25.4,69.4,0,1,1,2,48.26,64.0,11.47,1,5.98,0,Low
8685,2025-09-07,CN,iOS,Ads,25,0,1,76.4,40.8,0,0,0,2,67.45,25.6,6.39,1,8.07,0,Low
8686,2025-07-27,IN,Android,Organic,39,1,1,44.6,25.4,0,0,2,3,18.87,84.8,17.49,1,5.84,0,Low
8687,2025-01-31,US,Android,Organic,41,0,1,48.6,59.7,1,0,2,3,129.78,91.9,3.68,1,7.78,0,Medium
8688,2025-03-27,GB,Web,Organic,46,1,1,27.1,13.3,1,0,1,5,49.8,27.0,11.54,0,4.78,0,Low
8689,2025-07-16,DE,iOS,Organic,28,0,0,45.6,29.8,2,0,0,2,141.38,12.2,10.12,1,9.83,0,Low
8690,2025-09-24,BR,Android,Organic,35,0,0,29.6,28.5,0,0,3,5,27.0,89.2,23.25,1,3.04,0,Low
8691,2025-05-06,IN,iOS,Organic,43,0,1,47.4,59.8,1,1,1,4,72.29,84.1,112.03,0,11.26,0,Low
8692,2025-12-13,US,iOS,Organic,45,0,1,39.0,46.5,1,0,1,4,115.92,37.0,11.08,1,32.72,0,Low
8693,2025-12-29,AU,Android,Organic,20,0,0,32.1,30.2,2,0,0,4,118.14,38.0,9.38,0,6.87,0,Low
8694,2025-10-07,US,Android,Organic,37,0,1,66.6,31.8,2,0,1,3,67.2,11.5,5.28,0,4.57,0,Low
8695,2025-06-15,DE,Android,Affiliate,20,0,1,68.0,45.4,1,0,2,8,70.22,36.1,5.45,1,3.28,1,Medium
8696,2025-11-17,AU,Web,Organic,26,2,1,53.9,46.0,1,0,1,3,117.24,43.3,8.58,1,4.88,0,Low
8697,2025-09-23,US,iOS,Organic,19,1,1,12.7,45.0,2,0,1,1,110.14,69.7,25.38,0,4.07,0,Low
8698,2025-07-09,BR,Android,Organic,25,0,1,26.0,28.6,1,1,1,6,99.49,33.5,16.04,1,2.13,0,Low
8699,2025-06-11,HK,iOS,Organic,18,0,1,26.7,63.5,1,0,0,2,72.55,33.4,5.55,0,3.95,0,Low
8700,2025-10-31,GB,Android,Organic,20,0,1,78.8,73.9,0,1,0,1,47.31,32.1,54.02,1,3.42,0,Low
8701,2025-07-23,MX,iOS,Organic,23,1,0,64.1,70.3,0,0,1,4,14.62,53.1,5.03,1,5.44,1,Medium
8702,2025-03-08,CA,iOS,Ads,34,0,1,69.5,66.4,1,0,1,5,40.53,53.4,0.67,1,5.68,0,Medium
8703,2025-12-31,GB,Android,Ads,31,0,0,31.5,89.6,0,0,0,6,62.0,77.1,6.46,1,4.34,0,Medium
8704,2025-01-25,US,Android,Referral,18,0,1,17.4,28.0,1,0,2,4,57.32,28.9,13.22,1,4.82,0,Low
8705,2025-09-11,US,Android,Referral,56,0,0,63.3,29.3,1,0,2,4,21.43,21.7,32.54,1,9.14,0,Low
8706,2025-08-28,US,Web,Organic,27,0,1,4.2,14.2,1,1,5,4,34.08,68.3,9.09,1,9.08,0,Low
8707,2025-08-02,CN,Android,Organic,19,0,0,46.5,37.3,2,0,2,6,123.58,48.4,56.66,1,7.66,0,Low
8708,2025-01-19,CN,Android,Organic,36,1,1,55.9,17.2,1,0,0,2,9.55,52.8,13.1,1,6.95,0,Low
8709,2025-06-29,GB,Web,Ads,31,3,1,24.8,68.5,2,0,0,3,97.31,39.2,2.69,1,2.0,0,Low
8710,2025-11-22,AU,Android,Ads,24,1,1,72.2,46.5,0,0,0,5,71.74,82.8,1.55,1,2.66,0,Medium
8711,2025-03-29,US,iOS,Organic,35,0,1,39.9,35.5,0,0,3,7,29.19,36.4,16.27,1,4.01,0,Low
8712,2025-09-10,GB,Android,Referral,25,2,0,50.9,20.3,1,0,2,3,161.33,81.7,15.33,1,2.91,0,Low
8713,2025-11-10,IN,Android,Organic,28,0,1,54.6,16.5,1,1,0,1,102.5,48.8,15.17,1,3.23,0,Low
8714,2025-12-14,US,Android,Referral,44,0,1,48.4,31.6,0,0,1,1,248.95,41.8,47.01,0,10.55,0,Low
8715,2025-07-08,CA,Android,Referral,32,1,1,34.9,74.5,1,0,1,8,47.21,5.7,4.85,1,4.77,0,Low
8716,2025-04-25,US,iOS,Organic,37,0,1,30.4,65.0,1,1,1,3,50.84,24.0,5.69,0,11.94,0,Low
8717,2025-09-13,GB,Android,Organic,26,0,0,51.9,57.3,1,0,1,3,37.78,61.6,2.82,1,4.02,0,Medium
8718,2025-06-27,DE,iOS,Organic,32,1,1,56.3,0.0,2,0,1,5,127.24,22.8,16.55,1,1.82,0,Low
8719,2025-08-17,US,Web,Organic,24,0,0,62.6,40.1,0,0,0,6,34.15,55.9,11.28,1,5.42,0,Medium
8720,2025-09-28,CN,Android,Affiliate,24,0,1,42.3,37.1,3,0,0,5,69.91,30.5,8.56,0,5.87,0,Low
8721,2025-09-17,BR,Web,Referral,27,0,1,46.4,28.1,1,0,0,5,161.09,6.2,11.61,1,4.27,0,Low
8722,2025-03-30,US,iOS,Organic,25,3,1,29.1,43.2,3,0,3,3,99.29,60.5,12.77,1,3.55,0,Low
8723,2025-10-03,AU,Android,Organic,40,0,1,63.4,24.0,0,0,1,3,82.73,12.5,9.36,1,12.93,0,Low
8724,2025-07-17,GB,iOS,Affiliate,36,0,1,29.8,31.3,1,0,1,2,54.99,71.2,7.91,0,2.83,0,Low
8725,2025-12-06,US,Android,Ads,18,0,1,55.6,24.7,2,1,2,1,55.28,26.3,5.08,1,7.21,0,Low
8726,2025-08-29,DE,Android,Ads,47,0,1,63.2,29.3,1,0,2,6,53.59,75.7,0.96,1,3.92,0,Medium
8727,2025-11-22,GB,Android,Organic,37,0,1,62.9,0.0,0,0,2,4,70.38,41.1,3.96,0,9.36,1,Low
8728,2025-12-24,US,Android,Organic,41,2,1,20.5,43.5,1,0,1,3,28.53,15.2,38.41,0,4.63,0,Low
8729,2025-12-29,IN,Web,Organic,29,1,0,17.2,54.6,0,0,2,6,33.49,41.2,11.01,1,32.6,0,Low
8730,2025-09-29,SG,iOS,Organic,18,2,1,28.5,26.0,3,2,1,6,44.99,10.0,20.96,1,1.43,0,Low
8731,2025-08-07,DE,Android,Organic,19,0,1,26.0,64.4,1,0,2,3,59.07,57.6,7.97,1,3.23,0,Low
8732,2025-02-13,US,Android,Organic,46,1,1,83.0,24.6,0,0,4,4,86.26,54.1,17.84,1,1.58,0,Low
8733,2025-05-21,US,iOS,Organic,18,3,0,51.7,17.6,0,0,2,3,25.82,7.0,1.96,1,7.08,0,Low
8734,2025-06-23,DE,Android,Affiliate,18,0,1,22.2,63.0,1,0,1,1,168.49,94.3,3.73,0,14.08,1,Medium
8735,2025-10-12,CA,Android,Organic,27,0,1,27.1,31.5,1,0,1,3,91.17,86.5,20.23,0,19.29,0,Low
8736,2025-08-03,US,Android,Affiliate,19,0,1,73.2,46.7,1,2,0,2,103.45,40.3,11.72,0,7.73,0,Medium
8737,2025-06-10,DE,Android,Organic,36,0,0,68.3,12.8,0,0,2,5,44.56,35.8,10.82,1,5.85,0,Low
8738,2025-02-23,SG,Android,Ads,36,0,1,21.2,38.8,0,0,2,3,51.5,59.5,5.8,1,4.29,0,Low
8739,2025-09-19,CN,Web,Organic,35,1,1,59.0,35.6,3,0,3,4,32.79,36.6,12.44,1,19.74,0,Low
8740,2025-06-07,FR,iOS,Affiliate,25,0,1,39.3,34.4,0,1,1,4,39.05,41.0,20.82,1,10.99,0,Low
8741,2025-01-14,GB,Android,Organic,34,3,1,41.3,34.8,1,0,1,1,25.27,65.5,42.69,1,4.15,0,Low
8742,2025-04-14,SG,Android,Organic,47,1,1,20.6,45.7,1,1,1,3,167.62,36.0,42.33,1,10.28,0,Low
8743,2025-11-18,DE,iOS,Referral,18,0,0,37.9,44.3,3,0,1,3,147.85,19.7,21.12,1,19.97,0,Low
8744,2025-02-13,GB,Android,Organic,41,0,1,26.4,52.3,1,0,2,7,33.8,50.1,4.4,1,2.43,0,Low
8745,2025-05-29,IN,Android,Ads,38,1,1,67.8,2.3,0,0,1,1,183.13,75.7,6.3,1,3.24,0,Low
8746,2025-07-06,FR,iOS,Ads,30,0,1,27.6,72.0,1,0,0,5,90.76,2.0,21.32,1,18.12,0,Low
8747,2025-01-31,CN,Android,Organic,32,0,1,65.9,37.6,0,0,1,2,59.39,59.9,16.71,1,3.13,0,Low
8748,2025-03-02,HK,Android,Organic,34,0,1,38.0,31.6,1,1,2,6,122.23,32.7,4.13,0,4.14,0,Low
8749,2025-12-10,IN,iOS,Affiliate,22,3,1,10.4,48.9,1,0,1,4,43.95,38.0,5.03,1,18.2,0,Low
8750,2025-08-04,IN,iOS,Referral,18,0,1,33.1,38.4,2,1,3,2,28.2,9.9,18.17,0,7.19,0,Low
8751,2025-03-18,US,Android,Organic,39,1,1,22.1,44.3,2,0,0,3,76.17,84.0,5.08,1,0.97,0,Low
8752,2025-03-03,US,Android,Affiliate,20,2,1,52.8,34.5,0,0,2,2,28.28,26.9,18.97,1,2.5,0,Low
